Label,ImageSource
fear,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\fear\027_fe_002_0024.jpg
fear,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\fear\027_fe_002_0037.jpg
fear,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\fear\028_fe_000_0040.jpg
fear,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\fear\028_fe_000_0046.jpg
fear,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\fear\029_fe_001_0012.jpg
fear,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\fear\029_fe_001_0023.jpg
fear,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\fear\030_fe_001_0018.jpg
fear,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\fear\030_fe_001_0027.jpg
fear,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\fear\084_fe_001_0033.jpg
fear,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\fear\087_fe_003_0127.jpg
fear,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\fear\087_fe_003_0130.jpg
fear,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\fear\087_fe_003_0150.jpg
fear,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\fear\088_fe_002_0016.jpg
fear,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\fear\088_fe_002_0022.jpg
fear,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\fear\088_fe_002_0050.jpg
fear,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\fear\102_fe_000_0236.jpg
fear,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\fear\102_fe_000_0244.jpg
fear,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\fear\102_fe_000_0248.jpg
fear,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\fear\102_fe_000_0256.jpg
fear,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\fear\102_fe_000_0260.jpg
fear,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\fear\102_fe_000_0268.jpg
fear,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\fear\102_fe_000_0300.jpg
fear,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\fear\102_fe_000_0304.jpg
fear,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\fear\102_fe_000_0312.jpg
fear,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\fear\102_fe_000_0336.jpg
fear,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\fear\S010_001_01594226.png
fear,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\fear\S011_003_03141827.png
fear,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\fear\S022_002_00022626.png
fear,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\fear\S026_005_01383802.png
fear,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\fear\S032_004_01350116.png
fear,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\fear\S035_003_02501201.png
fear,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\fear\S037_005_00234020.png
fear,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\fear\S042_003_01435417.png
fear,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\fear\S044_002_00044515.png
fear,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\fear\S046_003_00021906.png
fear,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\fear\S050_001_00014406.png
fear,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\fear\S054_002_00020701.png
fear,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\fear\S057_004_01271222.png
fear,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\fear\S059_002_00121525.png
fear,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\fear\S060_001_00211723.png
fear,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\fear\S062_001_00130001.png
fear,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\fear\S065_002_00124521.png
fear,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\fear\S066_001_00232903.png
fear,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\fear\S067_003_00021006.png
fear,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\fear\S070_001_00111617.png
fear,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\fear\S071_003_00241903.png
fear,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\fear\S072_003_00001623.png
fear,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\fear\S073_005_00121006.png
fear,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\fear\S074_001_00222229.png
fear,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\fear\S075_007_00324805.png
fear,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\fear\S076_004_00002524.png
fear,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\fear\S077_004_00085508.png
fear,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\fear\S078_006_00001821.png
fear,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\fear\S080_004_00215315.png
fear,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\fear\S082_004_00081805.png
fear,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\fear\S082_006_00092111.png
fear,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\fear\S084_002_00262416.png
fear,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\fear\S087_003_00002222.png
fear,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\fear\S088_002_00114824.png
fear,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\fear\S088_003_00101327.png
fear,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\fear\S091_002_00095911.png
fear,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\fear\S093_002_00112507.png
fear,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\fear\S095_003_00090628.png
fear,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\fear\S097_003_00252315.png
fear,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\fear\S099_002_00435214.png
fear,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\fear\S100_001_00533817.png
fear,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\fear\S101_005_01005224.png
fear,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\fear\S102_007_00005315.png
fear,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\fear\S103_006_00105807.png
fear,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\fear\S103_007_00110129.png
fear,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\fear\S104_003_00202208.png
fear,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\fear\S105_005_00335112.png
fear,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\fear\S107_004_01013409.png
fear,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\fear\S108_003_01101101.png
fear,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\fear\S109_003_01204711.png
fear,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\fear\S110_002_01284629.png
fear,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\fear\S111_005_01361700.png
fear,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\fear\S112_003_01441403.png
fear,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\fear\S113_002_01545817.png
fear,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\fear\S113_006_01531504.png
fear,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\fear\S114_004_02033822.png
fear,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\fear\S115_003_02125524.png
fear,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\fear\S116_003_02225917.png
fear,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\fear\S116_004_02230219.png
fear,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\fear\S117_003_02333717.png
fear,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\fear\S117_005_02321800.png
fear,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\fear\S118_004_02442425.png
fear,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\fear\S119_003_02565519.png
fear,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\fear\S119_006_02551627.png
fear,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\fear\S121_002_03110128.png
fear,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\fear\S121_005_03103012.png
fear,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\fear\S122_005_03155724.png
fear,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\fear\S125_004_00183802.png
fear,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\fear\S127_003_00332929.png
fear,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\fear\S130_005_00531806.png
fear,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\fear\S131_004_01011502.png
fear,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\fear\S131_005_01011727.png
fear,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\fear\S132_003_01100129.png
fear,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\fear\S132_003_01100213.png
fear,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\fear\S134_001_01232726.png
fear,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\fear\S135_004_01314810.png
fear,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\fear\S136_004_01375509.png
fear,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\fear\S137_004_01442816.png
fear,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\fear\S138_001_01515115.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\006_ha_004_0019.jpg
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\006_ha_004_0028.jpg
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\007_ha_002_0013.jpg
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\007_ha_002_0015.jpg
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\007_ha_002_0018.jpg
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\007_ha_002_0025.jpg
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\007_ha_002_0048.jpg
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\007_ha_002_0050.jpg
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\008_ha_002_0018.jpg
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\008_ha_002_0020.jpg
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\008_ha_002_0023.jpg
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\009_ha_004_0015.jpg
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\009_ha_004_0017.jpg
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\009_ha_004_0022.jpg
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\010_ha_002_0013.jpg
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\010_ha_002_0018.jpg
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\010_ha_002_0029.jpg
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\010_ha_002_0040.jpg
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\013_ha_002_0015.jpg
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\013_ha_002_0025.jpg
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\014_ha_002_0019.jpg
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\014_ha_002_0023.jpg
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\014_ha_002_0050.jpg
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\015_ha_000_0014.jpg
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\015_ha_000_0018.jpg
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\015_ha_000_0041.jpg
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\016_ha_004_0037.jpg
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\016_ha_004_0038.jpg
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\017_ha_002_0022.jpg
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\017_ha_002_0028.jpg
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\017_ha_002_0046.jpg
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\018_ha_002_0013.jpg
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\018_ha_002_0015.jpg
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\018_ha_002_0025.jpg
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\019_ha_002_0017.jpg
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\019_ha_002_0020.jpg
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\019_ha_002_0035.jpg
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\019_ha_002_0053.jpg
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\020_ha_002_0011.jpg
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\020_ha_002_0014.jpg
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\020_ha_002_0019.jpg
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\021_ha_002_0017.jpg
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\021_ha_002_0019.jpg
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\021_ha_002_0021.jpg
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\021_ha_002_0026.jpg
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\025_ha_001_0021.jpg
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\025_ha_001_0023.jpg
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\025_ha_001_0026.jpg
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\026_ha_002_0012.jpg
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\026_ha_002_0017.jpg
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\026_ha_002_0032.jpg
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\027_ha_002_0009.jpg
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\027_ha_002_0015.jpg
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\028_ha_000_0018.jpg
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\028_ha_000_0020.jpg
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\028_ha_000_0024.jpg
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\029_ha_001_0010.jpg
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\029_ha_001_0012.jpg
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\029_ha_001_0022.jpg
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\029_ha_001_0050.jpg
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\030_ha_003_0024.jpg
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\030_ha_003_0033.jpg
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\084_ha_002_0011.jpg
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\084_ha_002_0013.jpg
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\084_ha_002_0020.jpg
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\084_ha_002_0039.jpg
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\085_ha_003_0010.jpg
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\085_ha_003_0012.jpg
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\085_ha_003_0016.jpg
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\085_ha_003_0039.jpg
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\085_ha_003_0042.jpg
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\087_ha_000_0023.jpg
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\087_ha_000_0025.jpg
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\087_ha_000_0035.jpg
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\087_ha_000_0051.jpg
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\088_ha_000_0015.jpg
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\088_ha_000_0022.jpg
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\088_ha_000_0032.jpg
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\088_ha_000_0057.jpg
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\102_ha_000_0388.jpg
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\102_ha_000_0400.jpg
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\102_ha_000_0404.jpg
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\102_ha_000_0412.jpg
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\102_ha_000_0420.jpg
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\102_ha_000_0464.jpg
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\102_ha_000_0468.jpg
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\102_ha_000_0500.jpg
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S010_006_01594629.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S011_006_03142127.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S011_006_03142202.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S014_005_02405827.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S014_005_02405904.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S022_003_00022929.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S022_003_00023018.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S026_006_01384000.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S032_006_01350327.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S032_006_01350405.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S034_005_02293929.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S035_006_02501919.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S037_006_00234318.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S042_006_01435709.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S044_003_00044801.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S045_003_00155911.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S046_005_00022128.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S046_005_00022211.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S050_006_00014819.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S050_006_00014829.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S052_004_00115627.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S052_004_00115725.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S053_004_00023212.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S054_001_00021103.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S054_001_00021110.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S055_005_01065503.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S055_005_01065524.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S057_006_01271617.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S058_002_00021027.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S058_002_00021112.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S060_002_00210518.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S061_002_00020603.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S061_002_00020609.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S062_004_00130308.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S062_004_00130318.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S063_002_00224605.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S064_003_00012828.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S065_004_00124822.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S065_004_00124909.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S066_003_00233107.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S067_005_00021221.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S067_005_00021304.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S068_002_00115607.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S068_002_00115615.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S069_004_00014024.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S070_003_00111909.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S071_005_00242110.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S072_006_00013815.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S072_006_00013900.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S073_002_00121226.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S073_002_00121317.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S074_005_00222602.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S074_005_00222629.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S075_006_00325015.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S075_006_00325106.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S076_006_00014924.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S076_006_00015005.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S077_002_00100926.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S077_002_00101009.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S078_004_00015308.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S079_004_00111805.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S079_004_00111827.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S080_002_00215617.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S080_002_00215624.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S081_005_00015323.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S081_005_00015402.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S083_003_00172627.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S085_002_00020123.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S085_002_00020204.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S086_002_00115328.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S086_002_00115403.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S087_005_00021107.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S087_005_00021112.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S089_002_00222208.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S089_002_00222221.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S091_003_00112510.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S091_003_00112523.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S092_004_00014016.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S092_004_00014026.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S094_004_00011622.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S094_004_00011629.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S095_007_00094421.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S096_004_00175806.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S096_004_00175811.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S097_006_00265205.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S097_006_00265218.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S098_004_00350123.png
